order_id,customer_id,material_id,machine_id,product_id,customer_name,layer_count,surface_finish,start_date,end_date,deadline_date,shipping_date,quantity_requested,quantity_started,quantity_scrapped,quantity_remade,quantity_shipped,material_cost_usd,labor_cost_usd,maintenance_cost_usd,sales_price_per_board_usd,production_duration_days,is_delayed,delay_days,remake_needed,scrap_reason
ORD-1440,CUST-0262,MAT-006,MC-027,PROD-011,Plus Group,8,ENIG,3/4/2023,3/16/2023,4/10/2023,3/16/2023,23,29,0,0,23,25.43,90.87,51.92,46.12,12,0,0,0,
ORD-1441,CUST-0204,MAT-003,MC-020,PROD-038,Power Systems,24,OSP,9/25/2023,10/18/2023,10/28/2023,10/18/2023,51,64,12,0,51,151.89,65.03,33.92,113.2,23,0,0,0,Drill offset
ORD-1442,CUST-0344,MAT-005,MC-007,PROD-040,SysSA,24,Hard Gold,5/11/2023,5/27/2023,6/10/2023,5/27/2023,44,53,7,0,44,59.44,97.3,39.96,85.51,16,0,0,0,Contamination
ORD-1443,CUST-0280,MAT-003,MC-017,PROD-017,Quantum SpA,10,HASL,6/18/2023,6/26/2023,7/25/2023,6/26/2023,54,66,5,0,54,109.12,100.83,37.66,65.64,8,0,0,0,Over-etch
ORD-1444,CUST-0258,MAT-004,MC-036,PROD-011,Assembly AG,8,ENIG,1/2/2023,1/29/2023,2/6/2023,1/29/2023,28,35,2,0,28,43.14,83.31,39.62,92.9,27,0,0,0,AOI defect
ORD-1445,CUST-0286,MAT-005,MC-021,PROD-004,Quantum Electronics,4,Immersion Gold,4/21/2023,5/7/2023,5/19/2023,5/7/2023,39,48,0,0,39,79.91,70.35,36.72,73.8,16,0,0,0,
ORD-1446,CUST-0067,MAT-001,MC-021,PROD-025,Atlas Assembly Global,12,Hard Gold,7/14/2023,7/31/2023,8/20/2023,7/31/2023,37,42,0,0,37,33.71,101.45,64.01,94.01,17,0,0,0,
ORD-1447,CUST-0294,MAT-006,MC-011,PROD-038,Net Inc,24,OSP,5/17/2023,6/8/2023,6/13/2023,6/8/2023,41,48,4,0,41,60.57,78.48,36.77,72.16,22,0,0,0,Short circuit
ORD-1448,CUST-0104,MAT-003,MC-003,PROD-006,Super Inc,6,ENIG,4/24/2023,5/3/2023,6/3/2023,5/3/2023,25,31,1,0,25,63.14,99.65,34.63,104.33,9,0,0,0,Delamination
ORD-1449,CUST-0052,MAT-005,MC-002,PROD-013,Industries AB,8,OSP,6/18/2023,7/16/2023,7/18/2023,7/16/2023,40,47,2,0,40,82.59,90.01,19.29,99.38,28,0,0,0,Drill offset
ORD-1450,CUST-0197,MAT-003,MC-019,PROD-034,Omega Fabrication Industries,20,Immersion Gold,6/21/2023,7/21/2023,7/17/2023,7/15/2023,54,68,5,0,54,89.9,86.42,41.94,101.24,30,0,0,0,Over-etch
ORD-1451,CUST-0230,MAT-004,MC-032,PROD-012,Phoenix Industries,8,HASL,10/14/2023,10/29/2023,11/17/2023,10/29/2023,40,51,3,0,40,105.9,72.94,26.89,52.0,15,0,0,0,Drill offset
ORD-1452,CUST-0342,MAT-005,MC-026,PROD-010,PowerGmbH,6,Hard Gold,1/26/2023,2/3/2023,2/26/2023,2/3/2023,39,47,1,0,39,20.68,107.08,27.87,84.06,8,0,0,0,Contamination
ORD-1453,CUST-0068,MAT-006,MC-007,PROD-012,ApexFabrication,8,HASL,8/2/2023,8/26/2023,9/9/2023,9/25/2023,51,64,14,6,51,151.1,152.81,54.25,107.18,24,1,16,1,Delamination
ORD-1454,CUST-0153,MAT-002,MC-021,PROD-031,Superior Ltd,20,ENIG,10/8/2023,11/5/2023,11/10/2023,11/5/2023,27,33,0,0,27,17.15,79.61,39.73,66.34,28,0,0,0,
ORD-1455,CUST-0226,MAT-006,MC-026,PROD-030,GammaData,16,Hard Gold,7/13/2023,7/28/2023,8/21/2023,7/28/2023,35,45,5,0,35,82.91,101.62,21.4,65.32,15,0,0,0,Short circuit
ORD-1456,CUST-0300,MAT-004,MC-001,PROD-017,MultiLtd,10,HASL,6/22/2023,7/14/2023,7/28/2023,7/14/2023,35,45,4,0,35,88.84,104.28,36.58,99.16,22,0,0,0,Delamination
ORD-1457,CUST-0030,MAT-003,MC-029,PROD-035,WaveAB,20,Hard Gold,10/2/2023,10/20/2023,10/30/2023,10/20/2023,35,41,2,0,35,88.96,101.5,43.74,71.44,18,0,0,0,Contamination
ORD-1458,CUST-0304,MAT-006,MC-006,PROD-029,Neo Signal International,16,Immersion Gold,12/9/2023,12/21/2023,1/17/2024,12/21/2023,39,45,1,0,39,121.39,70.94,32.83,102.36,12,0,0,0,Short circuit
ORD-1459,CUST-0166,MAT-003,MC-006,PROD-028,OmegaSignal,16,OSP,6/24/2023,7/6/2023,7/27/2023,7/6/2023,46,59,2,0,46,72.73,113.27,44.56,66.14,12,0,0,0,AOI defect
ORD-1460,CUST-0290,MAT-004,MC-021,PROD-045,SolutionsLLC,30,Hard Gold,8/25/2023,9/5/2023,9/19/2023,9/5/2023,23,28,4,0,23,32.34,62.03,38.31,81.31,11,0,0,0,Contamination
ORD-1461,CUST-0235,MAT-004,MC-014,PROD-016,Solutions Solutions,10,ENIG,12/27/2023,1/17/2024,2/5/2024,1/17/2024,28,35,2,0,28,35.84,120.42,41.26,103.96,21,0,0,0,Delamination
ORD-1462,CUST-0168,MAT-005,MC-011,PROD-025,Quick AS,12,Hard Gold,4/14/2023,4/28/2023,5/9/2023,4/28/2023,43,50,4,0,43,127.55,114.82,69.29,96.1,14,0,0,0,Over-etch
ORD-1463,CUST-0077,MAT-003,MC-013,PROD-009,Zenith Systems Group,6,Immersion Gold,3/13/2023,3/31/2023,4/12/2023,3/31/2023,59,71,0,0,59,25.58,107.18,32.96,114.26,18,0,0,0,
ORD-1464,CUST-0318,MAT-006,MC-025,PROD-035,Atlas Industries,20,Hard Gold,10/16/2023,11/29/2023,11/22/2023,12/1/2023,27,31,7,6,27,51.88,91.8,45.72,105.93,44,1,9,1,Delamination
ORD-1465,CUST-0042,MAT-005,MC-031,PROD-011,ManufacturingInc,8,ENIG,9/7/2023,9/22/2023,10/9/2023,9/22/2023,46,54,0,0,46,67.98,107.16,59.22,40.83,15,0,0,0,
ORD-1466,CUST-0054,MAT-002,MC-024,PROD-043,Sigma Ltd,30,OSP,3/11/2023,4/6/2023,4/13/2023,4/18/2023,45,56,3,0,45,15.79,78.55,54.82,112.66,26,1,5,0,Contamination
ORD-1467,CUST-0005,MAT-001,MC-031,PROD-045,SysInc,30,Hard Gold,12/22/2023,1/14/2024,1/28/2024,1/14/2024,58,72,0,0,58,65.65,82.36,39.81,43.29,23,0,0,0,
ORD-1468,CUST-0090,MAT-005,MC-005,PROD-024,Nano Assembly Solutions,12,Immersion Gold,3/6/2023,3/23/2023,4/13/2023,3/23/2023,52,63,2,0,52,70.78,127.58,46.18,117.87,17,0,0,0,AOI defect
ORD-1469,CUST-0100,MAT-005,MC-007,PROD-008,Smart SA,6,OSP,5/12/2023,6/4/2023,6/16/2023,6/4/2023,47,56,3,0,47,63.22,139.69,57.38,52.1,23,0,0,0,Delamination
ORD-1470,CUST-0260,MAT-006,MC-003,PROD-018,AlphaTech,10,OSP,10/22/2023,11/3/2023,11/17/2023,11/3/2023,60,76,10,0,60,186.89,107.59,30.12,114.18,12,0,0,0,Short circuit
ORD-1471,CUST-0187,MAT-005,MC-027,PROD-042,Digi SpA,30,HASL,1/12/2023,1/22/2023,2/17/2023,2/24/2023,55,67,5,0,55,70.57,127.99,58.74,105.81,10,1,7,0,Short circuit
ORD-1472,CUST-0136,MAT-004,MC-016,PROD-008,PCB Corp,6,OSP,7/22/2023,8/16/2023,8/21/2023,8/16/2023,57,67,0,0,57,66.2,83.86,28.76,66.29,25,0,0,0,
ORD-1473,CUST-0107,MAT-003,MC-016,PROD-021,Inno Rigid GmbH,12,ENIG,5/22/2023,6/2/2023,6/16/2023,6/23/2023,27,32,2,0,27,59.14,99.44,28.41,61.55,11,1,7,0,Delamination
ORD-1474,CUST-0146,MAT-005,MC-015,PROD-039,BoardAG,24,Immersion Gold,8/11/2023,9/10/2023,9/9/2023,9/9/2023,22,27,0,0,22,62.04,90.78,31.37,99.5,30,0,0,0,
ORD-1475,CUST-0334,MAT-006,MC-004,PROD-004,Digital Logic Systems,4,Immersion Gold,7/20/2023,7/29/2023,8/14/2023,7/29/2023,44,51,1,0,44,79.11,94.79,32.73,116.35,9,0,0,0,Drill offset
ORD-1476,CUST-0095,MAT-001,MC-021,PROD-026,Beta SpA,16,ENIG,3/10/2023,4/5/2023,4/8/2023,4/5/2023,51,64,5,0,51,69.72,97.24,53.55,110.83,26,0,0,0,Contamination
ORD-1477,CUST-0068,MAT-005,MC-034,PROD-031,ApexFabrication,20,ENIG,6/19/2023,7/1/2023,7/27/2023,7/1/2023,58,70,5,0,58,32.71,85.51,54.74,57.94,12,0,0,0,Over-etch
ORD-1478,CUST-0158,MAT-002,MC-003,PROD-014,Atlas Solutions,8,Immersion Gold,8/5/2023,8/26/2023,9/12/2023,9/19/2023,51,62,0,0,51,51.91,65.11,24.09,112.23,21,1,7,0,
ORD-1479,CUST-0320,MAT-004,MC-011,PROD-017,Digital Interface Systems,10,HASL,10/17/2023,11/9/2023,11/14/2023,11/9/2023,47,56,7,0,47,34.35,109.51,58.3,60.27,23,0,0,0,AOI defect
ORD-1480,CUST-0273,MAT-004,MC-022,PROD-023,Flex Solutions,12,OSP,4/3/2023,4/22/2023,4/29/2023,5/5/2023,52,59,2,0,52,65.8,100.87,29.14,93.62,19,1,6,0,Short circuit
ORD-1481,CUST-0031,MAT-003,MC-014,PROD-038,QuickLogic,24,OSP,8/9/2023,8/21/2023,9/5/2023,8/21/2023,41,53,0,0,41,116.58,72.16,27.05,40.47,12,0,0,0,
ORD-1482,CUST-0155,MAT-005,MC-025,PROD-021,PowerInc,12,ENIG,3/6/2023,4/1/2023,4/15/2023,4/1/2023,50,60,3,0,50,121.86,133.84,74.38,104.37,26,0,0,0,Contamination
ORD-1483,CUST-0078,MAT-002,MC-034,PROD-036,Advanced International,24,ENIG,2/5/2023,2/12/2023,3/8/2023,2/12/2023,20,23,1,0,20,24.51,96.41,58.58,103.2,7,0,0,0,Short circuit
ORD-1484,CUST-0072,MAT-006,MC-036,PROD-033,NexusCircuit,20,OSP,4/10/2023,4/21/2023,5/19/2023,4/21/2023,49,57,0,0,49,28.28,85.66,42.31,63.59,11,0,0,0,
ORD-1485,CUST-0316,MAT-005,MC-028,PROD-031,ProLogic,20,ENIG,10/13/2023,11/15/2023,11/8/2023,11/28/2023,23,27,5,5,23,35.94,136.17,67.1,114.82,33,1,20,1,Drill offset
ORD-1486,CUST-0101,MAT-006,MC-035,PROD-015,ModuleInc,8,Hard Gold,11/28/2023,12/15/2023,12/25/2023,12/15/2023,51,60,7,0,51,178.98,74.92,23.92,91.69,17,0,0,0,Over-etch
ORD-1487,CUST-0169,MAT-002,MC-032,PROD-041,Hyper SpA,30,ENIG,6/14/2023,6/28/2023,7/16/2023,6/28/2023,21,24,1,0,21,34.23,127.92,40.31,77.48,14,0,0,0,Drill offset
ORD-1488,CUST-0005,MAT-004,MC-001,PROD-011,SysInc,8,ENIG,11/24/2023,12/12/2023,1/3/2024,12/12/2023,44,56,3,0,44,107.29,89.43,24.62,93.36,18,0,0,0,Contamination
ORD-1489,CUST-0302,MAT-004,MC-012,PROD-001,Advanced Holdings,4,ENIG,3/7/2023,3/23/2023,4/8/2023,3/23/2023,30,37,6,0,30,105.38,80.82,50.1,94.15,16,0,0,0,Drill offset
ORD-1490,CUST-0208,MAT-003,MC-019,PROD-027,Omega Layer LLC,16,HASL,3/28/2023,4/17/2023,5/7/2023,5/20/2023,52,60,10,4,52,147.68,162.79,60.35,101.61,20,1,13,1,Over-etch
ORD-1491,CUST-0203,MAT-001,MC-006,PROD-043,Advanced AB,30,OSP,7/5/2023,7/26/2023,8/2/2023,7/26/2023,52,64,8,0,52,69.13,58.57,26.85,90.39,21,0,0,0,Drill offset
ORD-1492,CUST-0152,MAT-004,MC-033,PROD-015,Fast AS,8,Hard Gold,11/12/2023,12/12/2023,12/10/2023,12/8/2023,30,37,2,0,30,44.64,81.72,24.58,75.13,30,0,0,0,Drill offset
ORD-1493,CUST-0084,MAT-002,MC-034,PROD-029,DataTechnologies,16,Immersion Gold,6/25/2023,7/18/2023,7/25/2023,7/28/2023,20,23,0,0,20,26.5,95.11,57.73,59.64,23,1,3,0,
ORD-1494,CUST-0075,MAT-002,MC-006,PROD-008,Wave Group,6,OSP,9/17/2023,10/8/2023,10/23/2023,10/8/2023,46,58,9,0,46,23.03,71.64,26.03,115.49,21,0,0,0,Drill offset
ORD-1495,CUST-0161,MAT-004,MC-020,PROD-018,Tech Systems,10,OSP,2/11/2023,3/11/2023,3/12/2023,3/11/2023,45,58,7,0,45,162.11,140.15,65.1,110.07,28,0,0,0,AOI defect
ORD-1496,CUST-0031,MAT-006,MC-034,PROD-025,QuickLogic,12,Hard Gold,12/14/2023,1/13/2024,1/18/2024,1/13/2024,45,57,4,0,45,159.9,126.97,77.53,51.75,30,0,0,0,Contamination
ORD-1497,CUST-0070,MAT-006,MC-016,PROD-020,Wave LLC,10,Hard Gold,6/21/2023,7/20/2023,7/27/2023,7/20/2023,33,42,2,0,33,111.62,104.9,36.11,82.99,29,0,0,0,Drill offset
ORD-1498,CUST-0267,MAT-002,MC-002,PROD-019,Inno Solutions Ltd,10,Immersion Gold,6/24/2023,7/17/2023,7/28/2023,7/17/2023,28,34,0,0,28,7.99,123.51,30.06,60.7,23,0,0,0,
ORD-1499,CUST-0063,MAT-006,MC-004,PROD-029,Wave Industries,16,Immersion Gold,10/10/2023,10/25/2023,11/15/2023,10/25/2023,47,61,7,0,47,105.13,85.08,36.7,67.12,15,0,0,0,Delamination
ORD-1500,CUST-0196,MAT-003,MC-019,PROD-029,Interface GmbH,16,Immersion Gold,4/24/2024,5/20/2024,5/26/2024,5/20/2024,57,70,3,0,57,123.24,119.85,61.37,51.2,26,0,0,0,Over-etch
ORD-1501,CUST-0136,MAT-003,MC-020,PROD-032,PCB Corp,20,HASL,5/24/2024,6/11/2024,7/2/2024,7/8/2024,35,40,0,0,35,49.72,78.99,46.43,73.99,18,1,6,0,
ORD-1502,CUST-0207,MAT-002,MC-003,PROD-038,Control Solutions,24,OSP,3/7/2024,3/30/2024,4/13/2024,3/30/2024,48,55,1,0,48,57.64,136.7,41.87,115.83,23,0,0,0,Over-etch
ORD-1503,CUST-0111,MAT-004,MC-017,PROD-004,Global Net SA,4,Immersion Gold,9/14/2024,10/13/2024,10/12/2024,10/9/2024,30,35,5,0,30,54.22,128.94,48.62,69.55,29,0,0,0,Short circuit
ORD-1504,CUST-0058,MAT-003,MC-025,PROD-038,CircuitGlobal,24,OSP,12/20/2024,12/31/2024,1/17/2025,12/31/2024,46,53,1,0,46,51.97,104.93,56.3,51.37,11,0,0,0,Over-etch
ORD-1505,CUST-0223,MAT-003,MC-020,PROD-044,LogicIndustries,30,Immersion Gold,7/2/2024,7/9/2024,7/30/2024,7/9/2024,39,50,8,0,39,109.85,93.61,46.61,85.26,7,0,0,0,Drill offset
ORD-1506,CUST-0292,MAT-005,MC-009,PROD-014,SuperiorSystems,8,Immersion Gold,11/26/2024,12/19/2024,1/4/2025,12/19/2024,44,53,2,0,44,38.6,96.55,37.74,89.98,23,0,0,0,Short circuit
ORD-1507,CUST-0335,MAT-006,MC-032,PROD-021,Plus Ltd,12,ENIG,8/13/2024,9/10/2024,9/21/2024,9/10/2024,34,43,0,0,34,125.41,112.7,37.13,103.69,28,0,0,0,
ORD-1508,CUST-0150,MAT-002,MC-004,PROD-040,NetGmbH,24,Hard Gold,9/18/2024,10/13/2024,10/14/2024,10/13/2024,27,33,5,0,27,39.57,81.73,35.07,92.66,25,0,0,0,Over-etch
ORD-1509,CUST-0142,MAT-006,MC-015,PROD-031,DataHoldings,20,ENIG,7/1/2024,7/22/2024,7/28/2024,7/22/2024,37,46,7,0,37,73.1,75.34,25.55,41.86,21,0,0,0,Over-etch
ORD-1510,CUST-0185,MAT-004,MC-001,PROD-009,Delta Semi Electronics,6,Immersion Gold,6/14/2024,6/24/2024,7/12/2024,6/24/2024,21,26,0,0,21,19.13,70.16,24.11,64.54,10,0,0,0,
ORD-1511,CUST-0023,MAT-006,MC-005,PROD-034,Tech AS,20,Immersion Gold,6/6/2024,6/14/2024,7/10/2024,6/14/2024,23,28,0,0,23,23.73,112.48,44.18,115.33,8,0,0,0,
ORD-1512,CUST-0235,MAT-002,MC-004,PROD-006,Solutions Solutions,6,ENIG,11/2/2024,11/25/2024,12/9/2024,11/25/2024,32,37,0,0,32,10.52,91.62,34.19,78.73,23,0,0,0,
ORD-1513,CUST-0135,MAT-004,MC-020,PROD-018,Wave AS,10,OSP,6/8/2024,7/2/2024,7/7/2024,7/2/2024,21,24,1,0,21,35.56,119.1,60.71,102.63,24,0,0,0,Short circuit
ORD-1514,CUST-0172,MAT-005,MC-017,PROD-042,Manufacturing Group,30,HASL,3/18/2024,4/8/2024,4/13/2024,4/17/2024,30,38,1,0,30,101.9,109.75,45.12,53.39,21,1,4,0,Over-etch
ORD-1515,CUST-0272,MAT-002,MC-035,PROD-008,Neo International,6,OSP,2/16/2024,3/14/2024,3/18/2024,3/14/2024,37,45,1,0,37,11.89,114.48,37.25,64.05,27,0,0,0,Delamination
ORD-1516,CUST-0312,MAT-003,MC-013,PROD-003,Semi Corp,4,OSP,6/4/2024,6/30/2024,7/9/2024,6/30/2024,28,35,2,0,28,59.24,136.32,42.76,61.84,26,0,0,0,Short circuit
ORD-1517,CUST-0154,MAT-003,MC-021,PROD-003,Data AB,4,OSP,8/11/2024,8/22/2024,9/5/2024,8/22/2024,41,48,1,0,41,108.65,104.84,59.21,111.62,11,0,0,0,Contamination
ORD-1518,CUST-0097,MAT-003,MC-015,PROD-022,Net AB,12,HASL,9/25/2024,10/19/2024,10/20/2024,10/17/2024,45,55,2,0,45,97.46,96.16,33.08,106.2,24,0,0,0,AOI defect
ORD-1519,CUST-0332,MAT-001,MC-008,PROD-002,AlphaFabrication,4,HASL,5/6/2024,5/13/2024,6/7/2024,5/13/2024,20,23,0,0,20,21.21,99.17,57.89,105.3,7,0,0,0,
ORD-1520,CUST-0104,MAT-005,MC-007,PROD-004,Super Inc,4,Immersion Gold,8/26/2024,9/17/2024,9/26/2024,10/3/2024,34,40,1,0,34,76.22,66.46,31.96,80.03,22,1,7,0,Delamination
ORD-1521,CUST-0120,MAT-001,MC-024,PROD-045,Quick GmbH,30,Hard Gold,3/7/2024,4/1/2024,4/5/2024,4/1/2024,56,70,0,0,56,31.98,92.29,64.57,81.85,25,0,0,0,
ORD-1522,CUST-0167,MAT-002,MC-006,PROD-035,UltraMulti,20,Hard Gold,9/7/2024,10/5/2024,10/16/2024,10/20/2024,21,27,1,0,21,28.46,107.04,50.07,115.1,28,1,4,0,Delamination
ORD-1523,CUST-0237,MAT-004,MC-004,PROD-043,Nexus LLC,30,OSP,6/14/2024,6/22/2024,7/16/2024,7/20/2024,37,43,1,0,37,72.89,81.91,30.72,66.78,8,1,4,0,Over-etch
ORD-1524,CUST-0139,MAT-004,MC-017,PROD-029,Beta Solutions Manufacturing,16,Immersion Gold,11/26/2024,12/10/2024,12/27/2024,12/10/2024,21,27,4,0,21,14.45,88.72,45.25,74.56,14,0,0,0,AOI defect
ORD-1525,CUST-0349,MAT-001,MC-014,PROD-008,Flex GmbH,6,OSP,1/26/2024,2/9/2024,3/1/2024,2/9/2024,60,77,1,0,60,57.31,68.68,30.24,88.0,14,0,0,0,Drill offset
ORD-1526,CUST-0202,MAT-002,MC-022,PROD-045,NexusSolutions,30,Hard Gold,6/4/2024,6/23/2024,7/9/2024,6/23/2024,60,73,12,0,60,90.65,75.24,19.5,44.38,19,0,0,0,AOI defect
ORD-1527,CUST-0261,MAT-003,MC-017,PROD-012,TronLtd,8,HASL,8/14/2024,9/2/2024,9/11/2024,9/2/2024,24,27,2,0,24,22.41,108.54,44.53,40.85,19,0,0,0,Drill offset
ORD-1528,CUST-0122,MAT-001,MC-004,PROD-034,SysTechnologies,20,Immersion Gold,5/26/2024,6/2/2024,7/4/2024,6/2/2024,47,60,1,0,47,17.36,69.83,23.63,87.43,7,0,0,0,Contamination
ORD-1529,CUST-0045,MAT-005,MC-004,PROD-010,Delta Solutions,6,Hard Gold,10/19/2024,11/14/2024,11/27/2024,11/14/2024,28,34,1,0,28,77.75,64.21,24.75,74.87,26,0,0,0,Contamination
ORD-1530,CUST-0318,MAT-005,MC-024,PROD-023,Atlas Industries,12,OSP,12/25/2024,1/16/2025,1/28/2025,1/16/2025,42,50,2,0,42,62.85,66.85,41.46,94.26,22,0,0,0,Short circuit
ORD-1531,CUST-0001,MAT-006,MC-036,PROD-008,Global Component AB,6,OSP,2/17/2024,3/1/2024,3/19/2024,3/1/2024,55,70,0,0,55,68.71,101.13,43.08,77.39,13,0,0,0,
ORD-1532,CUST-0103,MAT-003,MC-006,PROD-025,FabricationHoldings,12,Hard Gold,8/28/2024,9/9/2024,9/25/2024,9/9/2024,57,70,1,0,57,97.56,129.43,49.48,95.46,12,0,0,0,Delamination
ORD-1533,CUST-0004,MAT-002,MC-014,PROD-021,QuickControl,12,ENIG,6/7/2024,6/26/2024,7/8/2024,6/26/2024,35,42,2,0,35,28.77,58.66,26.25,49.22,19,0,0,0,Contamination
ORD-1534,CUST-0001,MAT-002,MC-035,PROD-017,Global Component AB,10,HASL,5/7/2024,5/14/2024,6/7/2024,5/14/2024,60,74,0,0,60,36.58,72.77,27.03,107.8,7,0,0,0,
ORD-1535,CUST-0265,MAT-001,MC-016,PROD-006,Power Corp,6,ENIG,4/7/2024,5/5/2024,5/6/2024,5/5/2024,21,24,0,0,21,13.05,76.95,23.24,69.57,28,0,0,0,
ORD-1536,CUST-0278,MAT-006,MC-008,PROD-035,Manufacturing GmbH,20,Hard Gold,5/6/2024,5/15/2024,6/3/2024,5/15/2024,53,68,4,0,53,184.51,73.82,40.36,69.94,9,0,0,0,Contamination
ORD-1537,CUST-0342,MAT-005,MC-005,PROD-027,PowerGmbH,16,HASL,7/21/2024,8/6/2024,8/19/2024,8/6/2024,35,45,1,0,35,84.77,72.52,29.88,80.66,16,0,0,0,Over-etch
ORD-1538,CUST-0003,MAT-003,MC-020,PROD-032,Micro Link SpA,20,HASL,7/16/2024,7/25/2024,8/15/2024,7/25/2024,33,41,2,0,33,57.38,88.97,48.15,69.91,9,0,0,0,Over-etch
ORD-1539,CUST-0070,MAT-004,MC-022,PROD-002,Wave LLC,4,HASL,8/23/2024,9/19/2024,9/18/2024,9/17/2024,51,62,2,0,51,92.79,72.32,22.66,74.0,27,0,0,0,Over-etch
ORD-1540,CUST-0204,MAT-006,MC-021,PROD-045,Power Systems,30,Hard Gold,5/6/2024,5/27/2024,6/11/2024,5/27/2024,43,51,8,0,43,90.3,102.05,57.39,77.4,21,0,0,0,Delamination
ORD-1541,CUST-0324,MAT-003,MC-029,PROD-037,Plus Tron International,24,HASL,6/26/2024,7/10/2024,7/29/2024,7/10/2024,51,61,0,0,51,138.08,83.54,40.78,83.73,14,0,0,0,
ORD-1542,CUST-0308,MAT-002,MC-002,PROD-043,Fast Manufacturing,30,OSP,2/9/2024,2/26/2024,3/11/2024,2/26/2024,34,39,3,0,34,23.61,124.1,28.87,61.96,17,0,0,0,Short circuit
ORD-1543,CUST-0094,MAT-004,MC-016,PROD-041,Max Industries,30,ENIG,9/5/2024,9/24/2024,10/12/2024,9/24/2024,54,69,8,0,54,106.66,105.86,29.04,51.94,19,0,0,0,Delamination
ORD-1544,CUST-0016,MAT-004,MC-001,PROD-006,PlusSystems,6,ENIG,6/8/2024,7/8/2024,7/17/2024,7/8/2024,33,40,2,0,33,46.13,83.35,22.81,95.84,30,0,0,0,Drill offset
ORD-1545,CUST-0057,MAT-002,MC-029,PROD-023,SuperiorManufacturing,12,OSP,4/15/2024,5/19/2024,5/20/2024,6/1/2024,55,63,10,3,55,47.87,136.9,53.1,102.29,34,1,12,1,Delamination
ORD-1546,CUST-0086,MAT-005,MC-036,PROD-019,InterfaceHoldings,10,Immersion Gold,7/11/2024,7/28/2024,8/17/2024,7/28/2024,57,65,4,0,57,172.35,66.07,31.05,77.98,17,0,0,0,Short circuit
ORD-1547,CUST-0083,MAT-001,MC-032,PROD-037,Max Inc,24,HASL,5/15/2024,5/27/2024,6/10/2024,5/27/2024,60,77,7,0,60,15.37,87.69,26.08,70.87,12,0,0,0,Over-etch
ORD-1548,CUST-0043,MAT-006,MC-025,PROD-015,SupremeLayer,8,Hard Gold,4/10/2024,4/27/2024,5/18/2024,4/27/2024,53,61,8,0,53,49.37,98.73,53.74,71.12,17,0,0,0,Short circuit
ORD-1549,CUST-0190,MAT-003,MC-022,PROD-026,Power AS,16,ENIG,11/7/2024,11/29/2024,12/7/2024,11/29/2024,28,35,2,0,28,55.66,102.74,27.59,62.04,22,0,0,0,Contamination
ORD-1550,CUST-0260,MAT-002,MC-007,PROD-042,AlphaTech,30,HASL,1/5/2024,1/22/2024,2/14/2024,1/22/2024,48,55,3,0,48,64.99,93.37,37.05,76.5,17,0,0,0,Over-etch
ORD-1551,CUST-0274,MAT-005,MC-015,PROD-007,Board Technologies,6,HASL,9/23/2024,10/7/2024,10/23/2024,10/7/2024,39,47,2,0,39,69.14,110.55,46.72,85.49,14,0,0,0,Drill offset
ORD-1552,CUST-0145,MAT-001,MC-028,PROD-022,BetaInterface,12,HASL,6/2/2024,6/18/2024,6/29/2024,6/18/2024,35,44,7,0,35,51.66,98.79,62.58,49.7,16,0,0,0,Over-etch
ORD-1553,CUST-0022,MAT-005,MC-009,PROD-011,Swift Component LLC,8,ENIG,5/25/2024,6/6/2024,6/27/2024,6/6/2024,26,31,0,0,26,45.93,73.6,23.44,99.98,12,0,0,0,
ORD-1554,CUST-0205,MAT-005,MC-004,PROD-016,HyperCircuit,10,ENIG,5/24/2024,6/3/2024,6/22/2024,6/3/2024,45,57,0,0,45,87.54,69.99,24.93,59.38,10,0,0,0,
ORD-1555,CUST-0344,MAT-003,MC-009,PROD-014,SysSA,8,Immersion Gold,12/5/2024,12/12/2024,1/2/2025,12/12/2024,50,63,0,0,50,93.04,77.37,30.38,101.09,7,0,0,0,
ORD-1556,CUST-0181,MAT-001,MC-006,PROD-031,Phoenix Solutions Global,20,ENIG,8/5/2024,8/29/2024,9/5/2024,8/29/2024,48,57,5,0,48,62.38,122.21,46.68,97.31,24,0,0,0,Contamination
ORD-1557,CUST-0111,MAT-002,MC-013,PROD-025,Global Net SA,12,Hard Gold,11/13/2024,12/2/2024,12/14/2024,12/2/2024,39,47,0,0,39,66.22,65.2,25.92,42.24,19,0,0,0,
ORD-1558,CUST-0148,MAT-005,MC-017,PROD-017,Module Industries,10,HASL,1/27/2024,2/24/2024,2/26/2024,2/24/2024,32,40,7,0,32,54.79,67.42,30.84,84.96,28,0,0,0,AOI defect
ORD-1559,CUST-0018,MAT-005,MC-015,PROD-023,SignalAB,12,OSP,4/7/2024,4/25/2024,5/12/2024,4/25/2024,54,65,1,0,54,126.29,59.17,24.74,57.61,18,0,0,0,AOI defect
ORD-1560,CUST-0024,MAT-005,MC-004,PROD-021,Connect AG,12,ENIG,8/9/2024,9/4/2024,9/18/2024,9/4/2024,59,71,7,0,59,147.94,131.42,41.81,85.54,26,0,0,0,Delamination
ORD-1561,CUST-0197,MAT-004,MC-013,PROD-028,Omega Fabrication Industries,16,OSP,4/4/2024,4/15/2024,5/9/2024,4/15/2024,58,69,1,0,58,192.9,92.35,35.99,41.41,11,0,0,0,Contamination
